unique_id,case_id_fkey,latitude,longitude,collision_year,death_date,death_time,death_datetime,collision_date,collision_time,collision_datetime,location,age,sex,deceased,collision_type,street_type,on_vz_hin_2017,in_coc_2018,publish,on_vz_hin_2022,in_epa_2021,point,analysis_neighborhood,supervisor_district,police_district,data_as_of,data_loaded_at,age_category,collision_category,collision_hour,time_of_day,collision_year_clean,collision_month,collision_day,day_of_week,high_risk
128,170773458,37.744184021960606,-122.3989022360992,2017,2017-09-22,02:25:00,2017-09-22 02:25:00,2017-09-22,02:15:00,2017-09-22 02:15:00,2075 Jerrold Avenue,56.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,False,False,POINT (-122.398902236 37.744184022),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,2.0,Night (9pm-5am),2017,9,22,Friday,1
307,210137687,37.7164595455178,-122.4410195624394,2021,2021-03-02,22:40:00,2021-03-02 10:40:00,2021-03-02,12:57:00,2021-03-02 12:57:00,Geneva Avenue and Mission Street,79.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.441019562 37.716459546),Excelsior,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,12.0,Afternoon (12pm-5pm),2021,3,2,Tuesday,1
20221535,220838160,37.71420819815295,-122.43617656917128,2022,2022-11-21,04:15:00,2022-11-21 04:15:00,2022-12-06,22:13:00,2022-12-06 10:13:00,Geneva Ave and Naples St,51.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,True,True,False,True,POINT (-122.436176569 37.714208198),Excelsior,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,22.0,Morning (5am-12pm),2022,12,6,Tuesday,1
55,150777339,37.80435492477829,-122.42346605329128,2015,2015-09-05,00:20:00,2015-09-05 12:20:00,2015-09-04,16:27:00,2015-09-04 04:27:00,Bay St and Polk St,49.0,Female,Motorcyclist,Motorcycle vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.423466053 37.804354925),Russian Hill,2.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,16.0,Night (9pm-5am),2015,9,4,Friday,1
20240197,240084434,37.77603932137727,-122.40252409619654,2024,2024-02-08,05:06:00,2024-02-08 05:06:00,2024-02-08,04:58:00,2024-02-08 04:58:00,6th St and Bryant St,31.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.402524096 37.776039321),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Pedestrian,4.0,Night (9pm-5am),2024,2,8,Thursday,1
300,210046204,37.70981244653432,-122.4710277637516,2021,2021-01-20,22:52:00,2021-01-20 10:52:00,2021-01-20,22:38:00,2021-01-20 10:38:00,Junipero Serra Blvd and Alemany Blvd,47.0,Male,Driver,Motor Vehicle Collision,City Street,True,True,True,True,False,POINT (-122.471027764 37.709812447),Oceanview/Merced/Ingleside,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,22.0,Morning (5am-12pm),2021,1,20,Wednesday,0
69,140102586,37.735023413191506,-122.49401487671868,2014,2014-02-04,11:11:00,2014-02-04 11:11:00,2014-02-04,,2014-02-04 12:00:00,Sunset Blvd and  Yorba St,78.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,False,False,POINT (-122.494014877 37.735023413),Sunset/Parkside,4.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,13.0,Afternoon (12pm-5pm),2014,2,4,Tuesday,1
41,140936056,37.78337453386616,-122.4095095608914,2014,2014-11-05,00:01:00,2014-11-05 12:01:00,2014-11-04,23:50:00,2014-11-04 11:50:00,IFO 34 Turk St,35.0,Male,Exterior Passenger,Motor Vehicle Collision,City Street,True,True,True,True,True,POINT (-122.409509561 37.783374534),Tenderloin,5.0,TENDERLOIN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Vehicle,23.0,Morning (5am-12pm),2014,11,4,Tuesday,0
20241591,240792712,37.739784699952665,-122.50728306062491,2024,2024-12-27,06:30:00,2024-12-27 06:30:00,2024-12-27,05:42:00,2024-12-27 05:42:00,Upper Great Highway and Ulloa St,68.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.507283061 37.7397847),Sunset/Parkside,4.0,TARAVAL,2025-01-10 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,5.0,Morning (5am-12pm),2024,12,27,Friday,1
49,150963083,37.78744082553476,-122.43016838182947,2015,2015-11-13,21:00:00,2015-11-13 09:00:00,2015-11-04,10:04:00,2015-11-04 10:04:00,Bush and Buchanan St,83.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.430168382 37.787440826),Pacific Heights,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,10.0,Morning (5am-12pm),2015,11,4,Wednesday,1
152,180504760,37.764859538,-122.419650499,2018,2018-07-09,11:56:00,2018-07-09 11:56:00,2018-07-07,19:48:00,2018-07-07 07:48:00,16th Street and Mission Street,39.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.419650499 37.764859538),Mission,9.0,MISSION,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,19.0,Morning (5am-12pm),2018,7,7,Saturday,1
2025132,250039861,37.70925095035354,-122.42335343599568,2025,2025-01-28,,2025-01-28 12:00:00,2025-01-21,06:07:00,2025-01-21 06:07:00,Carter St and Geneva Ave,77.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.423353436 37.70925095),Excelsior,11.0,INGLESIDE,2025-02-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,6.0,Morning (5am-12pm),2025,1,21,Tuesday,1
20231130,230552140,37.77647864416005,-122.41862179036411,2023,2023-08-06,00:32:00,2023-08-06 12:32:00,2023-08-06,00:10:00,2023-08-06 12:10:00,Fell St btwn Van Ness Ave and Market St,49.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,True,POINT (-122.41862179 37.776478644),Tenderloin,6.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,0.0,Afternoon (12pm-5pm),2023,8,6,Sunday,1
108,160506996,37.77078303708987,-122.48831819952424,2016,2016-06-22,18:42:00,2016-06-22 06:42:00,2016-06-22,16:00:00,2016-06-22 04:00:00,John F. Kennedy Drive West of 30th Avenue,41.0,Female,Bicyclist,Bicycle vs Motor Vehicle,City Street,True,False,True,False,False,POINT (-122.4883182 37.770783037),Golden Gate Park,1.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Bicycle,16.0,Night (9pm-5am),2016,6,22,Wednesday,1
73,141056899,37.80936786835612,-122.37007498699556,2014,2014-12-16,14:28:00,2014-12-16 02:28:00,2014-12-16,13:00:00,2014-12-16 01:00:00,Treasure Island Road at Westbound I-80 onramp,20.0,Male,Motorcyclist,Motorcycle Collision,City Street,False,True,True,False,True,POINT (-122.370074987 37.809367868),Treasure Island,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Motorcycle,13.0,Night (9pm-5am),2014,12,16,Tuesday,1
169,190099121,37.71226841859997,-122.401852829,2019,2019-02-09,,2019-02-09 12:00:00,2019-02-09,07:21:00,2019-02-09 07:21:00,IFO 2189 Bayshore Boulevard,78.0,Female,Driver,Motor Vehicle Collision,City Street,False,False,True,True,False,POINT (-122.401852829 37.712268419),Bayview Hunters Point,10.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Vehicle,7.0,Morning (5am-12pm),2019,2,9,Saturday,0
20231818,230899823 and 230900464,37.732948177789126,-122.40465679329571,2023,2023-12-31,11:15:00,2023-12-31 11:15:00,2023-12-26,06:35:00,2023-12-26 06:35:00,Bayshore Blvd and Silver Ave,72.0,Male,Pedestrian,Motor Vehicle & Pedestrian,City Street,False,True,True,False,True,POINT (-122.404656793 37.732948178),Portola,9.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,6.0,Morning (5am-12pm),2023,12,26,Tuesday,1
3,151078623,37.726049396957514,-122.40623241751577,2015,2015-12-14,10:30:00,2015-12-14 10:30:00,2015-12-14,10:15:00,2015-12-14 10:15:00,IFO 551 Goettingen St,63.0,Male,Bicyclist,Bicycle vs Motor Vehicle,City Street,True,True,True,False,True,POINT (-122.406232418 37.726049397),Portola,9.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Bicycle,10.0,Morning (5am-12pm),2015,12,14,Monday,0
159,180710860,37.73888170779999,-122.414576128,2018,2018-09-20,02:20:00,2018-09-20 02:20:00,2018-09-19,14:49:00,2018-09-19 02:49:00,Cortland Avenue and Ellsworth Street,75.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,True,False,POINT (-122.414576128 37.738881708),Bernal Heights,9.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,14.0,Night (9pm-5am),2018,9,19,Wednesday,1
158,180709227,37.77496862099997,-122.413190792,2018,2018-09-18,23:52:00,2018-09-18 11:52:00,2018-09-18,23:40:00,2018-09-18 11:40:00,1300 Block of Howard Street at Washburn Street,61.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,True,True,True,True,POINT (-122.413190792 37.774968621),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,23.0,Morning (5am-12pm),2018,9,18,Tuesday,1
22,140897094,37.779447983157446,-122.41842794961616,2014,2014-10-23,14:05:00,2014-10-23 02:05:00,2014-10-23,15:16:00,2014-10-23 03:16:00,IFO 301 Bryant St,27.0,Male,Bicyclist,Bicycle Collision,City Street,False,False,True,False,True,POINT (-122.41842795 37.779447983),Tenderloin,5.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Bicycle,15.0,Night (9pm-5am),2014,10,23,Thursday,1
20230816,230382094,37.771230180803315,-122.42026471652224,2023,2023-06-03,03:47:00,2023-06-03 03:47:00,2023-06-02,21:39:00,2023-06-02 09:39:00,Otis St between Gough and McCoppin Sts and Duboce Avenue,23.0,Male,Standup Powered Device Rider,e-Scooter vs. Vehicle,City Street,False,True,True,False,True,POINT (-122.420264717 37.771230181),Mission,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Vehicle,21.0,Morning (5am-12pm),2023,6,2,Friday,0
23,141027204,37.78579109874946,-122.39638989247884,2014,2014-12-29,00:20:00,2014-12-29 12:20:00,2014-12-06,,2014-12-06 12:00:00,Folsom St and 2nd St,59.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.396389892 37.785791099),Financial District/South Beach,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,13.0,Afternoon (12pm-5pm),2014,12,6,Saturday,1
20221662,220887242,37.80612451095784,-122.40954532392044,2022,2022-12-28,05:12:00,2022-12-28 05:12:00,2022-12-28,05:01:00,2022-12-28 05:01:00,Bay St east of Stockton St,38.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.409545324 37.806124511),North Beach,3.0,CENTRAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,5.0,Morning (5am-12pm),2022,12,28,Wednesday,1
20220335,220159314,37.80081414429924,-122.43627391011704,2022,2022-03-14,13:53:00,2022-03-14 01:53:00,2022-03-10,09:30:00,2022-03-10 09:30:00,Chestnut St at Fillmore St,84.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,False,False,True,False,False,POINT (-122.43627391 37.800814144),Marina,2.0,NORTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,9.0,Morning (5am-12pm),2022,3,10,Thursday,1
70,140927180,37.747136999999995,-122.38720577683644,2014,2014-11-01,21:40:00,2014-11-01 09:40:00,2014-11-01,21:31:00,2014-11-01 09:31:00,3rd St and Islais Channel,21.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,True,False,POINT (-122.387205777 37.747137),Mission,6.0,BAYVIEW,2024-09-18 12:00:00,2025-04-08 04:35:01,Young Adult (18-34),Pedestrian,21.0,Morning (5am-12pm),2014,11,1,Saturday,1
20240346,240152047,37.76877652958726,-122.46833420319396,2024,2024-03-08,03:41:00,2024-03-08 03:41:00,2024-03-08,15:20:00,2024-03-08 03:20:00,Martin Luther King Dr and Music Concourse Dr,48.0,Male,Motorcyclist,Motorcycle Collision,City Street,False,False,True,False,False,POINT (-122.468334203 37.76877653),Golden Gate Park,7.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Motorcycle,15.0,Night (9pm-5am),2024,3,8,Friday,1
36,140886401,37.73539764755381,-122.50142062100608,2014,2014-10-20,07:20:00,2014-10-20 07:20:00,2014-10-20,06:57:00,2014-10-20 06:57:00,Sloat Blvd and 43rd St,87.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,False,False,POINT (-122.501420621 37.735397648),Lakeshore,7.0,TARAVAL,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,6.0,Morning (5am-12pm),2014,10,20,Monday,1
71,140684368,37.78363241166815,-122.40533868210548,2014,2014-08-15,23:50:00,2014-08-15 11:50:00,2014-08-15,22:35:00,2014-08-15 10:35:00,IFO 833 Mission St,2.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.405338682 37.783632412),South of Market,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Child (0-17),Pedestrian,22.0,Morning (5am-12pm),2014,8,15,Friday,1
177,190309215,37.7852475268,-122.43987261299998,2019,2019-05-01,,2019-05-01 12:00:00,2019-05-01,,2019-05-01 12:00:00,Divisadero Street and Sutter Street,77.0,Female,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,True,True,True,True,POINT (-122.439872613 37.785247527),Japantown,5.0,RICHMOND,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,13.0,Afternoon (12pm-5pm),2019,5,1,Wednesday,1
20240275,240124870,37.731010873894895,-122.42943415266656,2024,2024-02-26,11:38:00,2024-02-26 11:38:00,2024-02-25,18:40:00,2024-02-25 06:40:00,Alemany Blvd and Rousseau St,76.0,Male,Pedestrian,Pedestrian vs Motor Vehicle,City Street,True,False,True,False,False,POINT (-122.429434153 37.731010874),Outer Mission,11.0,INGLESIDE,2024-09-18 12:00:00,2025-04-08 04:35:01,Senior (65+),Pedestrian,18.0,Morning (5am-12pm),2024,2,25,Sunday,1
20231011,230472899,37.78591520234827,-122.405536198156,2023,2023-07-14,21:10:00,2023-07-14 09:10:00,2023-07-08,10:55:00,2023-07-08 10:55:00,"Market St, 100 feet east of 4th and Stockton Sts",55.0,Male,Pedestrian,e-Scooter vs. Pedestrian,City Street,True,False,True,True,False,POINT (-122.405536198 37.785915202),Financial District/South Beach,6.0,SOUTHERN,2024-09-18 12:00:00,2025-04-08 04:35:01,Adult (35-64),Pedestrian,10.0,Morning (5am-12pm),2023,7,8,Saturday,1
